transaction_id,user_id,product_id,shop_id,quantity,unit_price,total_amount,discount_percent,discount_amount,tax_percent,tax_amount,final_amount,payment_method,transaction_status,transaction_date,transaction_ts,delivery_date,delivery_address,notes,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score,transaction_year_month,_enriched_at
68.0,250.0,1101.0,23.0,1.0,10000.0,10000.0,0.0,0.0,,800.0,10800.0,cod,completed,2024-06-26,2024-06-26 16:11:26.157784,,"43431 cannon village apt. 237, brownshire, il 21534",order for functional retro kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-06,2026-01-01T16:18:14.428470
69.0,109.0,1563.0,22.0,3.0,9500.0,28500.0,0.0,0.0,,2280.0,30780.0,credit card,completed,2024-04-20,2024-04-20 17:56:47.528988,2024-04-23 17:56:47.528988,"214 rebecca forges, harrisonborough, wv 97997",order for structured statement utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
70.0,312.0,1118.0,15.0,2.0,4500.0,9000.0,0.0,0.0,8.0,720.0,9720.0,cod,completed,2024-01-10,2024-01-10 08:22:30.094271,2024-01-15 08:22:30.094271,"972 adams summit apt. 896, connieland, la 11279",order for oversized tailored beach wear,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-01,2026-01-01T16:18:14.428470
71.0,206.0,1932.0,1.0,2.0,2500.0,5000.0,0.0,0.0,8.0,400.0,5400.0,credit card,,2024-07-22,2024-07-22 15:30:51.865733,,"129 parker dam, east diana, fl 01130",order for slim fit patterned oversize tee,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
72.0,301.0,791.0,,3.0,3000.0,9000.0,0.0,0.0,8.0,720.0,9720.0,bank transfer,completed,2024-03-15,2024-03-15 10:24:13.793090,2024-03-18 10:24:13.793090,"905 nelson circles, thomashaven, ri 94107",order for tailored relaxed sweatshirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
73.0,369.0,1546.0,21.0,1.0,2500.0,2500.0,0.0,0.0,8.0,200.0,2700.0,credit card,completed,2024-10-09,2024-10-09 15:35:56.382132,2024-10-11 15:35:56.382132,"9974 jose mission, helenchester, ca 91320",order for essential tailored shorts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-10,2026-01-01T16:18:14.428470
74.0,296.0,2467.0,19.0,1.0,3500.0,3500.0,0.0,0.0,8.0,280.0,3780.0,digital wallet,completed,2024-08-08,2024-08-08 21:57:41.515655,2024-08-14 21:57:41.515655,"8834 garcia forges, lake markstad, nm 03877",order for bright preppy t-shirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
75.0,295.0,,10.0,2.0,4000.0,8000.0,5.0,400.0,8.0,608.0,8208.0,credit card,completed,2024-07-24,2024-07-24 00:43:29.408103,2024-07-28 00:43:29.408103,"943 mary locks apt. 303, mcphersonshire, mi 09670",order for structured comfy chinos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
76.0,21.0,1870.0,1.0,1.0,,15000.0,0.0,0.0,8.0,1200.0,16200.0,credit card,completed,,2024-04-15 09:13:09.020731,2024-04-17 09:13:09.020731,"8153 alan mills, katieside, mo 43065",order for elegant layered cardigans,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,,2026-01-01T16:18:14.428470
77.0,112.0,855.0,8.0,2.0,14000.0,28000.0,10.0,2800.0,8.0,2016.0,27216.0,bank transfer,completed,,2024-02-25 12:27:07.408369,2024-02-28 12:27:07.408369,"834 ann spur, brooksmouth, in 16385",order for minimalist structured utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,,2026-01-01T16:18:14.428470
78.0,326.0,2034.0,17.0,2.0,12500.0,25000.0,0.0,0.0,8.0,2000.0,,debit card,completed,2024-02-10,2024-02-10 22:47:10.711864,,"26764 brenda mountain, lake ryan, oh 87429",order for textured dynamic utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-02,2026-01-01T16:18:14.428470
79.0,108.0,636.0,8.0,1.0,15000.0,15000.0,0.0,0.0,8.0,1200.0,16200.0,bank transfer,completed,2024-06-22,2024-06-22 17:20:12.891102,2024-06-25 17:20:12.891102,"unit 2835 box 7952, dpo ap 50771",order for structured soft utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-06,2026-01-01T16:18:14.428470
80.0,432.0,380.0,23.0,3.0,8000.0,24000.0,0.0,0.0,8.0,1920.0,25920.0,digital wallet,completed,2024-05-16,,,,order for retro comfy hoodies & jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-05,2026-01-01T16:18:14.428470
81.0,291.0,1995.0,14.0,1.0,10000.0,10000.0,0.0,0.0,8.0,800.0,10800.0,credit card,completed,2024-04-27,2024-04-27 09:05:43.212801,2024-04-29 09:05:43.212801,"34294 raymond parks suite 934, lake amandamouth, la 08886",order for relaxed urban kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
82.0,273.0,1878.0,24.0,,4500.0,13500.0,5.0,675.0,8.0,1026.0,13851.0,bank transfer,completed,2024-04-30,2024-04-30 05:07:37.333345,2024-05-02 05:07:37.333345,"863 olson bridge suite 448, hendersonstad, pa 65640",order for layered soft chinos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
83.0,95.0,156.0,5.0,1.0,3000.0,3000.0,5.0,150.0,8.0,228.0,3078.0,cod,completed,2024-03-31,2024-03-31 01:01:47.282287,2024-04-02 01:01:47.282287,"467 ryan glen suite 618, new karishire, wi 75246",order for textured edgy track pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
84.0,117.0,203.0,18.0,1.0,2500.0,2500.0,0.0,0.0,8.0,200.0,2700.0,,completed,2024-03-27,2024-03-27 17:37:11.608645,2024-04-01 17:37:11.608645,"47361 meagan locks suite 578, sandersbury, nd 81106",order for comfy chic joggers & pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
85.0,450.0,462.0,8.0,3.0,11000.0,33000.0,0.0,0.0,8.0,2640.0,35640.0,credit card,completed,2024-04-15,2024-04-15 18:39:57.668558,2024-04-17 18:39:57.668558,"34115 benjamin fork, rubenland, ky 35071",order for layered bright blazers,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
86.0,463.0,1319.0,12.0,2.0,3000.0,6000.0,0.0,0.0,8.0,480.0,6480.0,cod,completed,2024-07-10,2024-07-10 03:54:42.510331,2024-07-13 03:54:42.510331,"37871 ryan forest suite 342, amandaberg, ar 18011",order for vintage patterned beach wear,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
87.0,449.0,2300.0,10.0,3.0,5000.0,15000.0,0.0,0.0,8.0,1200.0,16200.0,credit card,completed,2024-03-28,2024-03-28 06:14:09.795986,2024-04-03 06:14:09.795986,"51500 cline springs, amyborough, id 79008",order for layered trendy beach wear,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
88.0,20.0,1105.0,15.0,3.0,10000.0,30000.0,,3000.0,8.0,2160.0,29160.0,bank transfer,completed,2024-06-17,2024-06-17 10:28:00.199655,2024-06-19 10:28:00.199655,"6554 eric union suite 994, hessfort, wi 90807",order for structured sporty kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-06,2026-01-01T16:18:14.428470
89.0,62.0,362.0,12.0,2.0,10500.0,21000.0,0.0,0.0,8.0,1680.0,22680.0,debit card,completed,2024-07-22,2024-07-22 20:02:43.626011,2024-07-26 20:02:43.626011,"764 cox canyon suite 058, new matthew, il 47409",order for statement casual utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
90.0,417.0,1468.0,18.0,2.0,3000.0,6000.0,0.0,0.0,8.0,480.0,6480.0,debit card,pending,2024-03-01,2024-03-01 15:36:32.089029,2024-03-07 15:36:32.089029,"9571 cory skyway apt. 162, north dylan, ct 90861",order for elegant chic t-shirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
91.0,202.0,68.0,3.0,1.0,14000.0,14000.0,0.0,0.0,8.0,1120.0,15120.0,bank transfer,completed,2024-06-23,2024-06-23 01:58:10.631338,2024-06-30 01:58:10.631338,"478 rebecca stravenue suite 985, east jamesport, gu 12053",order for patterned functional kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-06,2026-01-01T16:18:14.428470
92.0,477.0,,14.0,1.0,3000.0,3000.0,0.0,0.0,8.0,240.0,3240.0,debit card,completed,2024-09-19,2024-09-19 16:52:14.289510,2024-09-25 16:52:14.289510,"unit 1851 box 2102, dpo ap 72266",order for bright wide leg joggers & pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
93.0,111.0,209.0,20.0,3.0,2500.0,7500.0,0.0,0.0,8.0,600.0,8100.0,credit card,cancelled,2024-06-11,2024-06-11 03:53:48.803439,,"475 daniel pike, johnside, nm 76690",order for wide leg layered oversize tee,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-06,2026-01-01T16:18:14.428470
94.0,166.0,340.0,9.0,3.0,14500.0,43500.0,0.0,0.0,8.0,3480.0,46980.0,credit card,cancelled,2024-04-29,2024-04-29 23:08:27.155277,,"676 sarah estate, north shane, wy 95071",order for chic wide leg denim jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
95.0,134.0,413.0,13.0,3.0,4000.0,12000.0,0.0,0.0,8.0,960.0,12960.0,credit card,completed,2024-05-12,2024-05-12 05:14:03.004621,2024-05-17 05:14:03.004621,"8917 steve hill, fostertown, ak 23789",order for bright wide leg oversize tee,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-05,2026-01-01T16:18:14.428470
96.0,275.0,921.0,23.0,1.0,14000.0,14000.0,0.0,0.0,8.0,1120.0,15120.0,credit card,cancelled,2024-02-13,2024-02-13 20:18:58.047399,,"392 mendoza center apt. 182, sabrinashire, id 45505",order for elegant preppy cardigans,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-02,2026-01-01T16:18:14.428470
97.0,44.0,816.0,5.0,1.0,,2500.0,0.0,0.0,8.0,200.0,2700.0,digital wallet,returned,2024-02-10,2024-02-10 11:01:34.437755,2024-02-17 11:01:34.437755,"87633 madison spurs suite 125, wernerhaven, md 62610",order for rustic structured shorts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-02,2026-01-01T16:18:14.428470
98.0,182.0,1619.0,1.0,3.0,15000.0,45000.0,0.0,0.0,8.0,3600.0,48600.0,bank transfer,completed,2024-10-15,2024-10-15 23:45:46.398094,2024-10-19 23:45:46.398094,"067 heidi street apt. 226, chenland, mo 39326",order for refined essential hoodies & jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-10,2026-01-01T16:18:14.428470
99.0,139.0,1880.0,9.0,2.0,3500.0,7000.0,15.0,1050.0,8.0,476.0,6426.0,bank transfer,completed,2024-08-30,2024-08-30 11:11:48.585709,2024-09-01 11:11:48.585709,"5167 gonzalez causeway suite 981, port michael, me 98000",order for functional neutral oversize tee,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
100.0,322.0,,23.0,1.0,6000.0,6000.0,5.0,300.0,,456.0,6156.0,debit card,completed,2024-03-02,2024-03-02 10:21:37.606597,2024-03-04 10:21:37.606597,"299 fernando fork apt. 107, east cristian, de 60796",order for preppy elegant sweatshirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
101.0,112.0,949.0,6.0,2.0,4000.0,8000.0,10.0,800.0,8.0,576.0,7776.0,credit card,completed,2024-03-12,2024-03-12 15:19:01.403466,2024-03-19 15:19:01.403466,"834 ann spur, brooksmouth, in 16385",order for soft layered sweatshirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
102.0,219.0,741.0,8.0,3.0,15000.0,45000.0,0.0,0.0,8.0,3600.0,48600.0,cod,pending,2024-03-01,2024-03-01 10:43:02.428403,2024-03-03 10:43:02.428403,"596 smith inlet, andrewbury, vi 45754",order for camo chic kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
103.0,494.0,1584.0,21.0,3.0,3000.0,,10.0,900.0,8.0,648.0,8748.0,debit card,completed,2024-02-28,2024-02-28 16:48:23.905215,2024-03-04 16:48:23.905215,"32232 nelson way, north josephside, la 33156",,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-02,2026-01-01T16:18:14.428470
104.0,198.0,2441.0,6.0,3.0,4500.0,13500.0,0.0,0.0,8.0,1080.0,14580.0,debit card,completed,2024-02-22,2024-02-22 07:25:37.298499,2024-02-25 07:25:37.298499,"9773 gregory run, south williamburgh, ny 99937",order for functional dynamic polos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-02,2026-01-01T16:18:14.428470
105.0,198.0,41.0,4.0,2.0,4500.0,9000.0,,0.0,8.0,720.0,9720.0,debit card,completed,2024-08-08,2024-08-08 09:34:27.762336,2024-08-11 09:34:27.762336,"9773 gregory run, south williamburgh, ny 99937",order for classic tailored t-shirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
106.0,245.0,709.0,16.0,2.0,11500.0,23000.0,0.0,0.0,8.0,1840.0,24840.0,credit card,completed,2024-09-29,,2024-10-01 18:39:50.963296,"55116 brittany well apt. 599, laurenhaven, wy 33773",order for essential refined coats,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
107.0,114.0,1944.0,1.0,3.0,11500.0,34500.0,5.0,1725.0,8.0,2622.0,35397.0,debit card,cancelled,2024-08-30,2024-08-30 13:42:42.131428,,"8750 hernandez loop, west chadburgh, vi 89363",order for lightweight tailored utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
108.0,338.0,1346.0,,3.0,5000.0,15000.0,0.0,0.0,8.0,1200.0,16200.0,,completed,2024-03-29,2024-03-29 20:52:42.866258,2024-04-04 20:52:42.866258,"8175 lisa hills apt. 165, susanside, ny 11722",order for dynamic tailored beach wear,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
109.0,330.0,2104.0,24.0,2.0,9000.0,18000.0,5.0,900.0,8.0,1368.0,,digital wallet,completed,2024-04-23,2024-04-23 14:47:16.522854,2024-04-29 14:47:16.522854,"83190 michelle manor suite 929, west travishaven, as 28238",order for wide leg dynamic denim jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
110.0,289.0,582.0,19.0,2.0,6000.0,12000.0,10.0,,8.0,864.0,11664.0,digital wallet,completed,2024-03-29,2024-03-29 14:59:21.393710,2024-04-02 14:59:21.393710,"1917 white stream, port james, tn 46256",order for soft trendy beach wear,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
111.0,,508.0,1.0,1.0,14000.0,14000.0,0.0,0.0,8.0,1120.0,15120.0,bank transfer,completed,2024-04-20,,2024-04-22 01:53:37.438439,"25271 phillips estates, east deborah, az 13550",order for retro neutral utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
112.0,499.0,1246.0,22.0,1.0,12000.0,12000.0,0.0,0.0,8.0,960.0,12960.0,debit card,completed,2024-04-10,2024-04-10 11:04:04.282179,,"unit 5993 box 5499, dpo ap 45316",order for comfy casual hoodies & jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
113.0,294.0,2004.0,2.0,2.0,14500.0,29000.0,15.0,4350.0,8.0,1972.0,26622.0,cod,completed,2024-01-03,2024-01-03 06:49:52.040569,2024-01-08 06:49:52.040569,"707 thompson prairie, north danielstad, nm 14059",order for preppy lightweight denim jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-01,2026-01-01T16:18:14.428470
114.0,307.0,606.0,5.0,1.0,3000.0,3000.0,0.0,0.0,8.0,240.0,3240.0,credit card,completed,2024-02-24,2024-02-24 07:50:34.231459,2024-02-27 07:50:34.231459,"2748 sarah glens, port jamesport, la 97419",order for relaxed camo shorts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-02,2026-01-01T16:18:14.428470
115.0,384.0,1125.0,1.0,2.0,4500.0,9000.0,0.0,0.0,8.0,720.0,9720.0,debit card,completed,2024-10-29,2024-10-29 21:19:34.059968,2024-11-02 21:19:34.059968,"3684 stark heights, thomasport, tn 78930",order for camo minimalist t-shirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-10,2026-01-01T16:18:14.428470
116.0,337.0,2323.0,17.0,2.0,8000.0,16000.0,0.0,0.0,8.0,1280.0,17280.0,credit card,completed,2024-05-20,2024-05-20 07:08:59.729777,2024-05-26 07:08:59.729777,"657 chavez gateway, east jamiemouth, nd 90422",order for trendy layered hoodies & jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-05,2026-01-01T16:18:14.428470
117.0,463.0,251.0,4.0,1.0,5500.0,5500.0,0.0,0.0,8.0,440.0,5940.0,credit card,cancelled,2024-01-22,2024-01-22 07:01:09.168186,,"37871 ryan forest suite 342, amandaberg, ar 18011",order for retro casual chinos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-01,2026-01-01T16:18:14.428470
118.0,305.0,1848.0,15.0,3.0,4000.0,12000.0,5.0,600.0,8.0,912.0,12312.0,bank transfer,completed,2024-09-28,2024-09-28 11:39:16.001940,2024-10-05 11:39:16.001940,"70843 courtney throughway, north joannaland, nc 96120",order for modern structured tanks,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
119.0,361.0,1971.0,7.0,2.0,9500.0,19000.0,0.0,0.0,8.0,1520.0,20520.0,credit card,completed,2024-03-25,2024-03-25 18:27:01.155934,2024-04-01 18:27:01.155934,"7780 stephen road apt. 689, huntermouth, ct 58588",order for retro refined cardigans,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
120.0,186.0,1988.0,,1.0,3000.0,3000.0,,0.0,8.0,240.0,3240.0,digital wallet,,2024-09-14,2024-09-14 09:52:05.981314,2024-09-17 09:52:05.981314,"unit 2968 box 5501, dpo ap 88198",order for structured preppy oversize tee,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
121.0,442.0,228.0,18.0,3.0,4000.0,12000.0,0.0,,8.0,960.0,12960.0,,completed,2024-09-18,2024-09-18 11:23:59.721494,2024-09-20 11:23:59.721494,"8635 jones point suite 408, north andrewtown, tn 44339",order for heritage minimalist sweatshirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
122.0,212.0,1676.0,8.0,2.0,11500.0,23000.0,0.0,0.0,8.0,1840.0,24840.0,credit card,completed,2024-01-07,2024-01-07 07:37:32.090352,2024-01-14 07:37:32.090352,"767 willie plaza, audreyfort, nh 54971",order for modern smart kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-01,2026-01-01T16:18:14.428470
123.0,382.0,1413.0,2.0,,14500.0,14500.0,0.0,0.0,8.0,1160.0,15660.0,bank transfer,failed,2024-08-03,2024-08-03 09:24:55.814484,,"psc 1447, box 1452, apo aa 29534",order for structured heritage kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
124.0,72.0,1524.0,7.0,3.0,9500.0,28500.0,5.0,1425.0,8.0,2166.0,29241.0,digital wallet,completed,2024-02-23,2024-02-23 08:18:52.441827,2024-02-25 08:18:52.441827,"996 moore islands apt. 737, heathertown, tn 72939",order for structured functional coats,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-02,2026-01-01T16:18:14.428470
125.0,470.0,1655.0,24.0,1.0,5000.0,5000.0,0.0,0.0,8.0,400.0,5400.0,credit card,cancelled,2024-06-09,2024-06-09 02:00:57.804681,,"289 morgan stream suite 709, shawburgh, de 60167",order for urban trendy joggers & pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-06,2026-01-01T16:18:14.428470
126.0,134.0,861.0,13.0,1.0,2500.0,2500.0,0.0,0.0,,200.0,2700.0,cod,completed,2024-04-20,2024-04-20 00:47:26.277420,2024-04-23 00:47:26.277420,"8917 steve hill, fostertown, ak 23789",order for urban textured shorts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
127.0,63.0,1963.0,5.0,3.0,10000.0,30000.0,0.0,0.0,8.0,2400.0,32400.0,bank transfer,completed,2024-01-30,2024-01-30 21:40:03.056230,2024-02-06 21:40:03.056230,"086 nicole forge, east gregorytown, mn 75819",order for rustic smart denim jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-01,2026-01-01T16:18:14.428470
128.0,247.0,1414.0,5.0,3.0,4000.0,,0.0,0.0,8.0,960.0,12960.0,cod,completed,2024-08-16,2024-08-16 19:24:16.298759,2024-08-22 19:24:16.298759,"1799 tina trail, port susanside, al 19476",order for heritage modern shorts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
129.0,37.0,1628.0,14.0,2.0,2500.0,5000.0,,500.0,8.0,360.0,4860.0,debit card,completed,2024-06-24,2024-06-24 11:12:09.344532,2024-06-30 11:12:09.344532,"0072 garza crest suite 746, nancyville, va 16375",order for trendy dynamic polos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-06,2026-01-01T16:18:14.428470
130.0,249.0,1961.0,15.0,1.0,5000.0,5000.0,0.0,0.0,8.0,400.0,5400.0,cod,failed,2024-09-13,2024-09-13 21:29:30.433432,,"unit 1097 box 8073, dpo ae 68139",order for soft relaxed sweatshirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
131.0,13.0,2420.0,,2.0,2500.0,5000.0,0.0,0.0,8.0,400.0,5400.0,debit card,completed,2024-09-17,2024-09-17 01:26:47.367475,2024-09-21 01:26:47.367475,"549 douglas greens, lake annshire, mn 83044",order for sporty oversized polos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
132.0,496.0,1465.0,3.0,3.0,4000.0,12000.0,10.0,1200.0,8.0,864.0,11664.0,credit card,completed,2024-08-08,2024-08-08 13:08:33.182422,2024-08-13 13:08:33.182422,"0393 davis vista, west ericaport, pr 47393",order for minimalist functional oversize tee,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
133.0,234.0,1727.0,19.0,2.0,15000.0,30000.0,0.0,0.0,8.0,2400.0,32400.0,cod,cancelled,2024-07-30,2024-07-30 07:25:27.692418,,"921 shane mills suite 295, bradleyfort, md 78798",order for oversized textured hoodies & jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
134.0,487.0,1512.0,13.0,,3000.0,6000.0,10.0,600.0,,432.0,5832.0,debit card,completed,2024-08-06,2024-08-06 12:24:07.671103,2024-08-12 12:24:07.671103,"8917 arthur mountains, youngberg, ny 19574",order for minimalist vintage oversize tee,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
135.0,332.0,1437.0,3.0,2.0,4000.0,8000.0,0.0,0.0,8.0,640.0,8640.0,credit card,completed,2024-03-19,2024-03-19 02:42:53.367072,2024-03-23 02:42:53.367072,"112 jessica point, north rachel, pw 61568",order for retro essential sweatshirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
