transaction_id,user_id,product_id,shop_id,quantity,unit_price,total_amount,discount_percent,discount_amount,tax_percent,tax_amount,final_amount,payment_method,transaction_status,transaction_date,transaction_ts,delivery_date,delivery_address,notes
2834,249,609,609,1,10500.0,10500.0,0,0.0,8,840.0,11340.0,Bank Transfer,Completed,2024-04-14,2024-04-14 15:05:52.511393,2024-04-16 15:05:52.511393,"Unit 1097 Box 8073, DPO AE 68139",Order for Urban Neutral Cardigans
2835,236,1723,1723,2,3000.0,6000.0,5,300.0,8,456.0,6156.0,Debit Card,Completed,2023-06-28,2023-06-28 08:35:37.356627,2023-06-30 08:35:37.356627,"1437 Duarte Pine, South Sandra, ME 87526",Order for Edgy Chic Oversize Tee
2836,482,689,689,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Bank Transfer,Completed,2024-07-09,2024-07-09 07:13:51.173290,2024-07-15 07:13:51.173290,"1440 Walsh Rest Apt. 262, East Christophermouth, TX 15171",Order for Lightweight Camo Sweatshirts
2837,359,659,659,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,Credit Card,Completed,2022-10-22,2022-10-22 05:14:44.560108,2022-10-27 05:14:44.560108,"131 Amanda Fork Suite 471, Clarkburgh, UT 43652",Order for Soft Retro Oversize Tee
2838,341,1227,1227,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Credit Card,Completed,2022-03-14,2022-03-14 04:36:21.355537,2022-03-16 04:36:21.355537,"859 Austin Corner, West Michael, ME 73912",Order for Patterned Soft Polos
2839,43,1340,1340,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,Debit Card,Completed,2024-03-13,2024-03-13 00:21:41.564343,2024-03-16 00:21:41.564343,"461 Harvey Valleys, North Danielberg, MP 77233",Order for Wide Leg Functional Beach Wear
2840,274,771,771,3,5000.0,15000.0,5,750.0,8,1140.0,15390.0,Debit Card,Completed,2023-06-24,2023-06-24 01:49:20.891807,2023-07-01 01:49:20.891807,"28882 Smith Crest, Jamestown, IA 84803",Order for Trendy Patterned Tanks
2841,382,1601,1601,2,12500.0,25000.0,0,0.0,8,2000.0,27000.0,Credit Card,Completed,2024-10-13,2024-10-13 14:40:24.499955,2024-10-16 14:40:24.499955,"PSC 1447, Box 1452, APO AA 29534",Order for Smart Elegant Denim Jackets
2842,78,614,614,1,3000.0,3000.0,5,150.0,8,228.0,3078.0,Credit Card,Completed,2022-07-01,2022-07-01 08:23:02.301597,2022-07-05 08:23:02.301597,"1754 Vasquez Flat, Lake Heather, KS 67441",Order for Camo Modern Polos
2846,451,1693,1693,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Credit Card,Completed,2023-04-11,2023-04-11 20:57:07.948935,2023-04-13 20:57:07.948935,"2786 Washington Lakes Apt. 200, Port Sherrifort, FL 58485",Order for Heritage Heritage Shorts
2847,420,2372,2372,2,10000.0,20000.0,5,1000.0,8,1520.0,20520.0,COD,Returned,2024-11-10,2024-11-10 22:39:22.870124,2024-11-17 22:39:22.870124,"74994 Wright Square, Millerport, HI 73854",Order for Camo Textured Utility Pants
2848,299,1965,1965,1,13000.0,13000.0,0,0.0,8,1040.0,14040.0,Debit Card,Completed,2023-12-13,2023-12-13 23:31:44.576224,2023-12-20 23:31:44.576224,"1478 Joseph Spurs Apt. 485, Matthewbury, NM 99590",Order for Edgy Preppy Hoodies & Jackets
2850,337,326,326,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,COD,Completed,2023-03-30,2023-03-30 16:08:31.103549,2023-04-04 16:08:31.103549,"657 Chavez Gateway, East Jamiemouth, ND 90422",Order for Tailored Bold Shorts
2851,219,2372,2372,3,10000.0,30000.0,15,4500.0,8,2040.0,27540.0,COD,Completed,2022-07-13,2022-07-13 07:58:35.021828,2022-07-16 07:58:35.021828,"596 Smith Inlet, Andrewbury, VI 45754",Order for Camo Textured Utility Pants
2852,417,2005,2005,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Digital Wallet,Completed,2022-04-03,2022-04-03 21:40:45.809536,2022-04-07 21:40:45.809536,"9571 Cory Skyway Apt. 162, North Dylan, CT 90861",Order for Slim Fit Modern Oversize Tee
2853,76,2423,2423,2,12500.0,25000.0,0,0.0,8,2000.0,27000.0,Debit Card,Completed,2022-08-18,2022-08-18 09:45:04.274020,2022-08-21 09:45:04.274020,"83764 Carl Ford, Wattstown, TN 53292",Order for Retro Essential Hoodies & Jackets
2854,264,777,777,2,3500.0,7000.0,5,350.0,8,532.0,7182.0,Debit Card,Completed,2022-02-27,2022-02-27 07:27:56.519866,2022-03-04 07:27:56.519866,"91150 David Inlet, South Jim, RI 91602",Order for Sporty Oversized Track Pants
2855,314,516,516,1,2500.0,2500.0,10,250.0,8,180.0,2430.0,Credit Card,Completed,2022-08-24,2022-08-24 04:21:32.960454,2022-08-27 04:21:32.960454,"3346 Thomas Crossroad, New Tammy, TX 80842",Order for Slim Fit Functional Joggers & Pants
2856,16,446,446,2,11500.0,23000.0,0,0.0,8,1840.0,24840.0,Digital Wallet,Completed,2022-12-21,2022-12-21 13:54:47.377759,2022-12-24 13:54:47.377759,"71259 Stevens Well Suite 049, Johnmouth, LA 37745",Order for Camo Tailored Cardigans
2858,442,2084,2084,2,2500.0,5000.0,0,0.0,8,400.0,5400.0,Credit Card,Completed,2023-09-20,2023-09-20 15:25:33.396337,2023-09-25 15:25:33.396337,"8635 Jones Point Suite 408, North Andrewtown, TN 44339",Order for Edgy Essential Oversize Tee
2859,30,1261,1261,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Bank Transfer,Completed,2023-09-19,2023-09-19 01:49:55.805124,2023-09-21 01:49:55.805124,"62872 Jessica Shores, West Michaelstad, KY 40636",Order for Casual Soft Oversize Tee
2860,254,626,626,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,COD,Completed,2024-07-25,2024-07-25 21:38:30.674556,2024-07-27 21:38:30.674556,"Unit 6767 Box 1297, DPO AP 47274",Order for Heritage Sporty Shorts
2861,399,1083,1083,3,10500.0,31500.0,10,3150.0,8,2268.0,30618.0,Digital Wallet,Completed,2024-03-16,2024-03-16 23:46:07.148319,2024-03-23 23:46:07.148319,"818 Holly Trail, South Victoriachester, LA 06627",Order for Structured Sporty Blazers
2862,338,1833,1833,2,13500.0,27000.0,10,2700.0,8,1944.0,26244.0,Debit Card,Completed,2022-09-22,2022-09-22 01:39:26.829401,2022-09-29 01:39:26.829401,"8175 Lisa Hills Apt. 165, Susanside, NY 11722",Order for Neutral Statement Denim Jackets
2864,144,1242,1242,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Debit Card,Completed,2024-04-27,2024-04-27 21:50:59.660194,2024-04-30 21:50:59.660194,"168 Michael Club Suite 484, Allenport, MO 26341",Order for Bold Rustic Tanks
2865,239,1333,1333,3,11000.0,33000.0,0,0.0,8,2640.0,35640.0,COD,Completed,2023-12-16,2023-12-16 18:29:56.072742,2023-12-19 18:29:56.072742,"17636 Lewis Gardens Suite 735, South Krista, GU 16864",Order for Modern Structured Kimono
2867,74,1189,1189,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,Debit Card,Completed,2022-12-15,2022-12-15 11:40:15.572142,2022-12-21 11:40:15.572142,"43066 Stephens Square Suite 419, Stevensville, TX 74574",Order for Chic Bright Polos
2868,369,1195,1195,3,12500.0,37500.0,0,0.0,8,3000.0,40500.0,Credit Card,Completed,2024-11-12,2024-11-12 15:06:06.353637,2024-11-18 15:06:06.353637,"9974 Jose Mission, Helenchester, CA 91320",Order for Bold Minimalist Denim Jackets
2869,325,1501,1501,3,12000.0,36000.0,5,1800.0,8,2736.0,36936.0,Digital Wallet,Completed,2023-05-19,2023-05-19 17:32:20.152061,2023-05-22 17:32:20.152061,"44230 Flores Plain, Singletonmouth, MH 49526",Order for Lightweight Heritage Kimono
2870,433,1327,1327,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Debit Card,Completed,2023-12-03,2023-12-03 22:37:20.612959,2023-12-10 22:37:20.612959,"0358 Hernandez Field, Dominguezhaven, OH 84503",Order for Functional Chic Polos
2871,139,1450,1450,2,10500.0,21000.0,0,0.0,8,1680.0,22680.0,Debit Card,Completed,2023-01-22,2023-01-22 23:58:39.949262,2023-01-24 23:58:39.949262,"5167 Gonzalez Causeway Suite 981, Port Michael, ME 98000",Order for Elegant Neutral Kimono
2873,332,456,456,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,Credit Card,Completed,2024-09-29,2024-09-29 23:34:40.165157,2024-10-01 23:34:40.165157,"112 Jessica Point, North Rachel, PW 61568",Order for Patterned Relaxed Tanks
2874,443,180,180,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,Debit Card,Completed,2023-06-25,2023-06-25 21:31:32.175057,2023-07-02 21:31:32.175057,"61636 Michael Plain, Gonzalesside, PW 50372",Order for Neutral Refined T-Shirts
2875,145,79,79,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,Credit Card,Returned,2022-09-05,2022-09-05 06:07:19.070184,2022-09-11 06:07:19.070184,"5057 Richard Wells Apt. 615, Hartport, OH 61352",Order for Soft Lightweight Beach Wear
2876,464,2454,2454,2,14000.0,28000.0,5,1400.0,8,2128.0,28728.0,Credit Card,Completed,2022-02-24,2022-02-24 01:10:45.952357,2022-02-27 01:10:45.952357,"9342 Alexis Park Apt. 547, New Sarahhaven, MS 92624",Order for Comfy Modern Kimono
2877,73,1177,1177,1,8500.0,8500.0,10,850.0,8,612.0,8262.0,Credit Card,Completed,2024-01-29,2024-01-29 14:35:22.482521,2024-02-02 14:35:22.482521,"2054 Thomas Inlet Apt. 602, Emilyfurt, AS 91502",Order for Sporty Relaxed Blazers
2878,8,1715,1715,3,8000.0,24000.0,10,2400.0,8,1728.0,23328.0,Credit Card,Completed,2022-02-26,2022-02-26 04:41:10.932998,2022-03-01 04:41:10.932998,"908 Mccann Ford Suite 179, Williamton, OH 93238",Order for Textured Soft Blazers
2879,274,1481,1481,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Debit Card,Completed,2023-07-07,2023-07-07 06:21:37.014453,2023-07-14 06:21:37.014453,"28882 Smith Crest, Jamestown, IA 84803",Order for Layered Trendy Shorts
2880,486,1744,1744,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Bank Transfer,Completed,2023-10-16,2023-10-16 07:45:16.268638,2023-10-23 07:45:16.268638,"36593 Cody Pass, East Jacqueline, PA 30654",Order for Elegant Comfy Polos
2882,349,667,667,2,10500.0,21000.0,0,0.0,8,1680.0,22680.0,Debit Card,Completed,2023-09-22,2023-09-22 22:04:51.651078,2023-09-24 22:04:51.651078,"76324 Christine Freeway, Brownland, MI 45269",Order for Tailored Vintage Kimono
2883,312,903,903,3,12500.0,37500.0,5,1875.0,8,2850.0,38475.0,Credit Card,Completed,2023-04-12,2023-04-12 06:30:58.122098,2023-04-19 06:30:58.122098,"972 Adams Summit Apt. 896, Connieland, LA 11279",Order for Patterned Smart Cardigans
2884,260,1226,1226,1,3000.0,3000.0,0,0.0,8,240.0,3240.0,Debit Card,Completed,2022-01-29,2022-01-29 05:35:23.239836,2022-01-31 05:35:23.239836,"17207 Kathryn Mission, Port Janice, AZ 81558",Order for Patterned Lightweight Shorts
2885,138,2250,2250,1,11500.0,11500.0,0,0.0,8,920.0,12420.0,Bank Transfer,Completed,2023-06-13,2023-06-13 17:39:08.213411,2023-06-18 17:39:08.213411,"1923 Huynh Club Apt. 445, Myersview, CA 37410",Order for Trendy Patterned Blazers
2886,161,1421,1421,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,COD,Completed,2022-03-16,2022-03-16 23:22:45.211301,2022-03-21 23:22:45.211301,"687 Danny Drives, New Catherine, MP 04471",Order for Trendy Wide Leg T-Shirts
2887,494,1578,1578,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Credit Card,Completed,2022-11-14,2022-11-14 21:52:40.817206,2022-11-17 21:52:40.817206,"32232 Nelson Way, North Josephside, LA 33156",Order for Neutral Slim Fit Joggers & Pants
2888,478,1594,1594,2,10000.0,20000.0,10,2000.0,8,1440.0,19440.0,Bank Transfer,Completed,2024-08-21,2024-08-21 09:25:42.836729,2024-08-26 09:25:42.836729,"2930 Lopez Street, East Nicoleport, GA 27402",Order for Heritage Elegant Blazers
2889,182,2127,2127,2,10000.0,20000.0,5,1000.0,8,1520.0,20520.0,Debit Card,Completed,2022-04-07,2022-04-07 04:30:48.616254,2022-04-10 04:30:48.616254,"067 Heidi Street Apt. 226, Chenland, MO 39326",Order for Elegant Bright Coats
2890,381,2282,2282,1,3000.0,3000.0,5,150.0,8,228.0,3078.0,Debit Card,Completed,2024-02-24,2024-02-24 02:39:26.314358,2024-02-29 02:39:26.314358,"90804 William Junction, Port Zacharyhaven, DC 67974",Order for Refined Slim Fit T-Shirts
2891,382,1725,1725,1,9500.0,9500.0,0,0.0,8,760.0,10260.0,Debit Card,Completed,2024-09-07,2024-09-07 13:58:06.682054,2024-09-13 13:58:06.682054,"PSC 1447, Box 1452, APO AA 29534",Order for Urban Relaxed Hoodies & Jackets
2892,125,2444,2444,3,3000.0,9000.0,0,0.0,8,720.0,9720.0,Credit Card,Completed,2024-08-07,2024-08-07 04:51:56.284388,2024-08-13 04:51:56.284388,"USNS Short, FPO AA 73799",Order for Smart Retro Joggers & Pants
2894,138,748,748,1,3000.0,3000.0,0,0.0,8,240.0,3240.0,Bank Transfer,Completed,2024-08-22,2024-08-22 10:48:50.533355,2024-08-24 10:48:50.533355,"1923 Huynh Club Apt. 445, Myersview, CA 37410",Order for Luxury Luxury Joggers & Pants
2896,496,566,566,1,14500.0,14500.0,0,0.0,8,1160.0,15660.0,Credit Card,Completed,2024-12-05,2024-12-05 09:29:06.170221,2024-12-10 09:29:06.170221,"0393 Davis Vista, West Ericaport, PR 47393",Order for nan
2897,254,627,627,3,3500.0,10500.0,0,0.0,8,840.0,11340.0,Credit Card,Completed,2023-05-21,2023-05-21 22:04:08.162411,2023-05-27 22:04:08.162411,"Unit 6767 Box 1297, DPO AP 47274",Order for Smart Slim Fit Tanks
2898,135,679,679,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Debit Card,Completed,2024-04-14,2024-04-14 06:49:38.579303,2024-04-16 06:49:38.579303,"PSC 6105, Box 6243, APO AP 41780",Order for Slim Fit Relaxed Beach Wear
2899,270,1514,1514,3,13000.0,39000.0,0,0.0,8,3120.0,42120.0,Credit Card,Completed,2024-04-02,2024-04-02 21:19:54.858357,2024-04-08 21:19:54.858357,"Unit 7812 Box 4791, DPO AA 76833",Order for Urban Essential Denim Jackets
2900,454,2377,2377,2,12500.0,25000.0,0,0.0,8,2000.0,27000.0,Credit Card,Completed,2022-11-02,2022-11-02 11:15:35.104524,2022-11-06 11:15:35.104524,"3229 Cooper Mission, North Ryan, KS 13364",Order for Statement Preppy Coats
2901,257,392,392,1,8500.0,8500.0,10,850.0,8,612.0,8262.0,Bank Transfer,Completed,2022-02-04,2022-02-04 20:29:32.795182,2022-02-07 20:29:32.795182,"607 Amy Mission Suite 297, Andreaside, IN 92391",Order for Oversized Layered Blazers
2902,224,1224,1224,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,Credit Card,Pending,2022-03-14,2022-03-14 02:31:11.174433,2022-03-21 02:31:11.174433,"7156 Taylor Islands, Lake Kimberlymouth, PR 02792",Order for Camo Smart T-Shirts
2903,122,627,627,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Digital Wallet,Returned,2022-07-08,2022-07-08 01:51:11.250262,2022-07-11 01:51:11.250262,"6224 Schmidt Lane Apt. 418, East Carol, LA 34649",Order for Smart Slim Fit Tanks
2905,226,1881,1881,2,10000.0,20000.0,15,3000.0,8,1360.0,18360.0,Credit Card,Completed,2023-05-27,2023-05-27 14:23:32.379375,2023-06-02 14:23:32.379375,"830 Shawn Center Apt. 903, Chaneyfurt, OK 16545",Order for Trendy Essential Utility Pants
2906,386,276,276,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Digital Wallet,Completed,2024-09-05,2024-09-05 06:16:37.470390,2024-09-07 06:16:37.470390,"98922 Roy Forges, South John, NC 29700",Order for Refined Smart T-Shirts
2907,443,2381,2381,1,4500.0,4500.0,5,225.0,8,342.0,4617.0,Credit Card,Pending,2022-03-13,2022-03-13 23:57:07.832310,2022-03-15 23:57:07.832310,"61636 Michael Plain, Gonzalesside, PW 50372",Order for Relaxed Dynamic T-Shirts
2909,47,1203,1203,3,5000.0,15000.0,0,0.0,8,1200.0,16200.0,Debit Card,Completed,2024-10-08,2024-10-08 09:15:20.411548,2024-10-11 09:15:20.411548,"7216 Brown Avenue Suite 339, Michaelberg, LA 33179",Order for Patterned Structured Joggers & Pants
2910,384,1103,1103,1,13500.0,13500.0,0,0.0,8,1080.0,14580.0,Digital Wallet,Completed,2024-07-09,2024-07-09 10:55:10.613664,2024-07-16 10:55:10.613664,"3684 Stark Heights, Thomasport, TN 78930",Order for Luxury Slim Fit Utility Pants
2911,404,2420,2420,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Digital Wallet,Completed,2023-07-12,2023-07-12 17:21:01.188268,2023-07-18 17:21:01.188268,"449 Russell Well, North Kristin, MN 12113",Order for Sporty Oversized Polos
2912,485,339,339,2,13500.0,27000.0,0,0.0,8,2160.0,29160.0,Credit Card,Completed,2022-05-23,2022-05-23 23:45:47.172618,2022-05-29 23:45:47.172618,"496 Butler Knoll Suite 691, Priceville, WA 67697",Order for Rustic Chic Coats
2913,247,1777,1777,2,4500.0,9000.0,10,900.0,8,648.0,8748.0,Debit Card,Completed,2022-07-07,2022-07-07 12:20:57.504423,2022-07-10 12:20:57.504423,"1799 Tina Trail, Port Susanside, AL 19476",Order for Bright Smart Oversize Tee
2914,467,1979,1979,3,11000.0,33000.0,0,0.0,8,2640.0,35640.0,Credit Card,Completed,2023-11-24,2023-11-24 00:51:26.876587,2023-11-26 00:51:26.876587,"4262 James Crossroad Apt. 849, Lake Williamside, DC 47375",Order for Wide Leg Urban Kimono
2915,442,2157,2157,1,5500.0,5500.0,10,550.0,8,396.0,5346.0,Digital Wallet,Completed,2022-11-25,2022-11-25 06:48:45.671463,2022-11-28 06:48:45.671463,"8635 Jones Point Suite 408, North Andrewtown, TN 44339",Order for Relaxed Statement Sweatshirts
2916,348,700,700,2,3000.0,6000.0,10,600.0,8,432.0,5832.0,Debit Card,Completed,2023-03-14,2023-03-14 19:22:54.548957,2023-03-19 19:22:54.548957,"165 Michael Common Apt. 339, South Amandaview, MT 75406",Order for Soft Chic Joggers & Pants
2917,455,1370,1370,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,COD,Completed,2022-05-09,2022-05-09 09:40:42.844166,2022-05-15 09:40:42.844166,"PSC 4917, Box 4325, APO AA 43419",Order for Refined Minimalist Joggers & Pants
2918,434,2033,2033,1,11500.0,11500.0,5,575.0,8,874.0,11799.0,Digital Wallet,Completed,2022-06-11,2022-06-11 07:15:21.780829,2022-06-17 07:15:21.780829,"7917 Wilkinson Stream Suite 236, Alexandraborough, WY 77837",Order for Urban Luxury Hoodies & Jackets
2919,430,2289,2289,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Credit Card,Completed,2023-07-06,2023-07-06 00:26:11.124233,2023-07-09 00:26:11.124233,"357 Smith Burgs Apt. 273, Lake Elizabeth, OH 44088",Order for Relaxed Bold Shorts
2920,228,689,689,2,4500.0,9000.0,5,450.0,8,684.0,9234.0,Credit Card,Completed,2022-01-28,2022-01-28 03:18:51.801014,2022-02-01 03:18:51.801014,"9866 Dennis Parkway Apt. 741, East Karen, IA 81475",Order for Lightweight Camo Sweatshirts
2921,468,626,626,3,4500.0,13500.0,10,1350.0,8,972.0,13122.0,COD,Completed,2022-07-12,2022-07-12 15:23:20.428737,2022-07-16 15:23:20.428737,"535 Baker Valleys Suite 524, Turnerport, NC 00832",Order for Heritage Sporty Shorts
2922,140,609,609,2,10500.0,21000.0,10,2100.0,8,1512.0,20412.0,Debit Card,Returned,2022-06-29,2022-06-29 19:43:37.010760,2022-07-01 19:43:37.010760,"639 Reginald Underpass Apt. 390, Reyeschester, AR 81107",Order for Urban Neutral Cardigans
2923,449,306,306,1,5000.0,5000.0,5,250.0,8,380.0,5130.0,Bank Transfer,Completed,2022-04-30,2022-04-30 22:16:42.010802,2022-05-05 22:16:42.010802,"51500 Cline Springs, Amyborough, ID 79008",Order for Relaxed Bold Tanks
2924,43,201,201,3,11500.0,34500.0,0,0.0,8,2760.0,37260.0,Digital Wallet,Completed,2024-05-24,2024-05-24 00:51:04.598251,2024-05-28 00:51:04.598251,"461 Harvey Valleys, North Danielberg, MP 77233",Order for Neutral Comfy Coats
2926,15,1356,1356,1,3500.0,3500.0,0,0.0,8,280.0,3780.0,Debit Card,Completed,2022-07-12,2022-07-12 08:53:37.620696,2022-07-15 08:53:37.620696,"7346 Mendez Neck, Dustintown, VI 19432",Order for Urban Modern Sweatshirts
2927,271,2396,2396,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,Credit Card,Completed,2022-04-25,2022-04-25 03:28:53.505703,2022-05-01 03:28:53.505703,"7860 Sharon Cape Suite 935, Roberthaven, KY 47090",Order for Classic Classic Polos
2928,53,2100,2100,2,3500.0,7000.0,5,350.0,8,532.0,7182.0,Bank Transfer,Completed,2022-11-25,2022-11-25 13:54:33.021583,2022-11-27 13:54:33.021583,"9341 Robinson Vista, Castanedaland, AZ 63546",Order for Slim Fit Wide Leg Track Pants
2929,488,1125,1125,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Credit Card,Completed,2023-07-11,2023-07-11 09:16:26.002021,2023-07-16 09:16:26.002021,"Unit 7811 Box 6718, DPO AA 90446",Order for Camo Minimalist T-Shirts
2930,72,2431,2431,1,6000.0,6000.0,0,0.0,8,480.0,6480.0,Debit Card,Completed,2022-08-19,2022-08-19 15:27:13.257566,2022-08-21 15:27:13.257566,"996 Moore Islands Apt. 737, Heathertown, TN 72939",Order for Neutral Dynamic Chinos
2931,132,691,691,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,Credit Card,Completed,2024-04-30,2024-04-30 09:35:33.463942,2024-05-07 09:35:33.463942,"6785 Leah Burgs, Shermanside, NV 89009",Order for Sporty Vintage Oversize Tee
2932,424,916,916,1,14000.0,14000.0,0,0.0,8,1120.0,15120.0,Credit Card,Pending,2023-09-01,2023-09-01 19:29:58.627197,2023-09-06 19:29:58.627197,"655 Ross Parkways Apt. 897, Hoodville, NE 83020",Order for Vintage Chic Cardigans
2933,253,1839,1839,1,15000.0,15000.0,0,0.0,8,1200.0,16200.0,Credit Card,Completed,2024-08-14,2024-08-14 10:04:30.359373,2024-08-21 10:04:30.359373,"848 Fowler Shoal, South Elizabethburgh, WV 47771",Order for Statement Luxury Blazers
2934,119,1447,1447,1,2500.0,2500.0,10,250.0,8,180.0,2430.0,Credit Card,Pending,2023-07-17,2023-07-17 18:57:16.751100,2023-07-19 18:57:16.751100,"04826 Christopher Trail Apt. 255, North Matthewchester, AS 04683",Order for Edgy Camo Track Pants
2935,18,660,660,1,3500.0,3500.0,0,0.0,8,280.0,3780.0,Digital Wallet,Completed,2023-08-23,2023-08-23 03:33:03.999908,2023-08-25 03:33:03.999908,"PSC 2648, Box 9157, APO AP 22344",Order for Chic Preppy Sweatshirts
2936,477,563,563,3,4500.0,13500.0,10,1350.0,8,972.0,13122.0,Credit Card,Completed,2024-11-15,2024-11-15 22:38:34.334396,2024-11-19 22:38:34.334396,"Unit 1851 Box 2102, DPO AP 72266",Order for Textured Modern Shorts
2938,476,1183,1183,2,10000.0,20000.0,0,0.0,8,1600.0,21600.0,COD,Completed,2023-04-19,2023-04-19 07:32:11.030212,2023-04-26 07:32:11.030212,"54666 Robert Field Suite 689, North Amandaport, ME 99056",Order for Modern Lightweight Kimono
2939,47,1549,1549,3,6000.0,18000.0,15,2700.0,8,1224.0,16524.0,Credit Card,Completed,2022-03-15,2022-03-15 21:38:03.759431,2022-03-17 21:38:03.759431,"7216 Brown Avenue Suite 339, Michaelberg, LA 33179",Order for Trendy Urban Chinos
2940,160,1838,1838,1,15000.0,15000.0,0,0.0,8,1200.0,16200.0,Credit Card,Pending,2023-10-03,2023-10-03 23:06:29.994825,2023-10-09 23:06:29.994825,"99490 Rachel Extension, Waterstown, TX 42506",Order for Camo Statement Hoodies & Jackets
2941,141,1133,1133,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Bank Transfer,Completed,2024-05-17,2024-05-17 13:01:40.572333,2024-05-23 13:01:40.572333,"60042 Anthony Pike, Amberhaven, AZ 66063",Order for Comfy Sporty Chinos
2942,350,183,183,1,11500.0,11500.0,0,0.0,8,920.0,12420.0,Debit Card,Completed,2022-11-21,2022-11-21 05:25:57.865893,2022-11-26 05:25:57.865893,"36089 Henry Spurs, Jenniferhaven, AL 22684",Order for Urban Casual Denim Jackets
2943,474,310,310,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Digital Wallet,Pending,2023-02-19,2023-02-19 19:18:38.953051,2023-02-23 19:18:38.953051,"56827 Jason Ramp, East Jenniferstad, NE 85358",Order for Retro Trendy Joggers & Pants
2945,295,2057,2057,2,3500.0,7000.0,5,350.0,8,532.0,7182.0,COD,Completed,2022-03-23,2022-03-23 01:25:39.224323,2022-03-29 01:25:39.224323,"943 Mary Locks Apt. 303, Mcphersonshire, MI 09670",Order for Retro Patterned Oversize Tee
2946,487,307,307,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Debit Card,Completed,2022-01-13,2022-01-13 19:32:03.332695,2022-01-16 19:32:03.332695,"8917 Arthur Mountains, Youngberg, NY 19574",Order for Textured Heritage T-Shirts
2947,446,856,856,2,15000.0,30000.0,5,1500.0,8,2280.0,30780.0,Credit Card,Completed,2024-05-11,2024-05-11 21:38:08.866740,2024-05-18 21:38:08.866740,"015 Stacy Club Apt. 606, Nancyshire, PA 72209",Order for Camo Functional Denim Jackets
2948,413,2312,2312,3,12500.0,37500.0,0,0.0,8,3000.0,40500.0,Debit Card,Completed,2023-01-30,2023-01-30 07:46:40.270060,2023-02-06 07:46:40.270060,"715 Kristina Square Suite 223, Timothymouth, AR 53215",Order for Tailored Edgy Hoodies & Jackets
2949,338,260,260,1,12500.0,12500.0,0,0.0,8,1000.0,13500.0,Credit Card,Completed,2023-10-02,2023-10-02 02:44:45.285601,2023-10-08 02:44:45.285601,"8175 Lisa Hills Apt. 165, Susanside, NY 11722",Order for Classic Neutral Utility Pants
2950,321,479,479,1,3000.0,3000.0,0,0.0,8,240.0,3240.0,Bank Transfer,Pending,2022-06-07,2022-06-07 03:34:13.499098,2022-06-11 03:34:13.499098,"543 Parks Trace, West Lisa, GU 95485",Order for Preppy Bright Shorts
2951,131,113,113,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,Debit Card,Completed,2023-11-26,2023-11-26 12:43:55.236139,2023-11-28 12:43:55.236139,"04983 Vasquez Parkway, Lake Adam, MD 37678",Order for Comfy Wide Leg Beach Wear
2952,192,2406,2406,3,14000.0,42000.0,0,0.0,8,3360.0,45360.0,Debit Card,Completed,2022-09-27,2022-09-27 02:50:57.057383,2022-09-30 02:50:57.057383,"1972 Rachel Greens, Port Christine, KS 70339",Order for Textured Bold Utility Pants
2954,341,2035,2035,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Credit Card,Completed,2023-08-26,2023-08-26 03:09:48.724673,2023-09-01 03:09:48.724673,"859 Austin Corner, West Michael, ME 73912",Order for Patterned Functional Joggers & Pants
2955,58,1701,1701,1,3500.0,3500.0,5,175.0,8,266.0,3591.0,Debit Card,Completed,2022-11-24,2022-11-24 11:00:54.300649,2022-11-27 11:00:54.300649,"7489 Michael Walk, Johnview, AL 96031",Order for Layered Sporty Beach Wear
