user_id,name,email,phone,shipping_address,signup_ts,is_active,_ingestion_ts,_source_file,_ingestion_date
146.0,Jesus Johnson,christopherjennings@example.com,(424)600-5710x2,"78752 Edward Villages Suite 831, Port Derrick, NE 88360",2024-07-02,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
147.0,Mark Cruz,joseph85@example.org,694-268-1926,"538 Brett Flats, Rebeccaton, NY 94432",2023-08-09,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
148.0,Linda Martinez,george82@example.com,001-813-425-500,"4329 James Mount Apt. 502, New Peter, NC 15765",2024-09-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
149.0,Brent Cook,janiceponce@example.com,908.694.3590,"952 Tina Tunnel, North Randyton, AS 07524",2022-03-24,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
150.0,Ricky Peterson,fgordon@example.com,+1-622-373-6284,"Unit 8061 Box 2513, DPO AE 59528",2022-08-28,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
151.0,Darrell Williams,joseph33@example.com,433.519.9500,"959 Beck Field, Lake Bradshire, KS 17764",2023-06-18,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
152.0,Brendan Adkins,gwilliams@example.com,+1-694-920-9535,"883 Mata Corner, Christensenville, CA 74727",2024-09-23,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
153.0,Michael Ryan,wabbott@example.net,(785)984-0717,"4346 Sanders Orchard Apt. 473, Victoriatown, MA 26892",2024-09-03,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
154.0,Tracy Thompson DDS,,001-734-777-892,"76219 Gregory Harbors, Lake Kimberlyhaven, SD 88430",2024-04-09,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
155.0,Kelly Woodward,mcdonaldkathleen@example.org,3226284098,"5103 Brent Hill, East Noahhaven, AL 18447",2023-08-01,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
156.0,Johnathan Harris,qroach@example.net,(824)351-1073x2,"485 Vasquez Drive Apt. 183, Joanbury, MO 63514",2022-01-17,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
157.0,Megan Alexander,colleenmccarthy@example.net,(517)308-4978x7,"802 Katie Walk, South Thomastown, MS 80369",,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
158.0,Christopher Jacobs,christineburns@example.net,+1-276-876-0467,"931 Reed Ford, East Jennifer, GU 76180",2022-01-18,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
159.0,Patricia Martinez,bgonzalez@example.com,001-218-449-259,"48152 Zachary Pines Suite 940, Jasonland, WY 14582",2023-04-01,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
,Joel Moore,tyler80@example.com,001-352-670-270,"99490 Rachel Extension, Waterstown, TX 42506",2022-10-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
161.0,Michael Burton,amanda25@example.net,001-396-561-882,"687 Danny Drives, New Catherine, MP 04471",,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
162.0,Theresa Stone,jennifer75@example.org,2545383450,"704 Schmidt Fields, Huffmanberg, IL 04165",2022-07-07,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
163.0,Kaitlyn Jensen,arielpark@example.net,351.412.7263x75,"0171 Anthony Manors, North Amyport, AZ 81869",2024-05-30,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
164.0,Sara Ramirez,brownchristopher@example.net,850-724-8615x39,"74964 Nathaniel Mountains Apt. 005, Dianaview, NJ 27613",2023-05-04,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
165.0,Kathleen Roach,sharon62@example.net,908-965-0056,"684 Lisa Dam Suite 775, East Sarah, WI 45446",2023-03-13,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
166.0,Victoria Santos,rileyfrederick@example.net,817.703.3957,,2024-03-14,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
167.0,Steven Reynolds,murraylaura@example.org,514-443-5995,"3849 Linda Trail, Wilkinsfurt, GU 93360",2023-01-11,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
168.0,Jamie Stephens,ryansmith@example.org,305.277.6452,"0017 Howard Villages Suite 865, Kurtview, WV 85701",2023-01-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
169.0,David Garcia,ewalker@example.org,7066377321,"025 Kathryn Cove, Lake Rachelmouth, VT 87175",2022-03-20,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
170.0,Jaclyn Andersen,roberto72@example.com,(515)564-6572x4,"328 Thompson Plain, South Stephanie, AZ 22746",2023-07-02,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
171.0,Adam Cobb,malonewalter@example.com,210-940-9079,"93367 Kim Rapids Apt. 300, West Jeffreyton, AK 16566",2022-03-04,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
172.0,Rachel White,matthew62@example.net,(407)505-7892,"7770 Thornton Street Apt. 642, Pamelaville, AS 93054",2022-01-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
173.0,Kathleen Adams,charles97@example.net,(658)794-5141x8,"92707 Marc Prairie Apt. 681, Port Jennifer, PA 68114",,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
174.0,Dr. Derek Gray,greerheather@example.org,9506736861,"673 Shepherd Greens, Port Jonathanville, AK 09457",2023-09-19,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
175.0,Mary Holt,john27@example.com,820-551-8905x37,"9556 Susan Islands, Lake Samantha, CA 30018",2022-06-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
176.0,Gregory Wright,lovejessica@example.org,397-403-4155,"87883 Michael Squares Suite 144, South Michael, KY 31983",2024-03-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
177.0,Nathan Morrow,ttate@example.net,261-646-7613x08,"7206 Hernandez Brook, East Mark, NC 21212",2023-09-25,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
178.0,Joseph Thompson,bennettbeth@example.org,+1-812-994-6592,"114 Owens Park Apt. 104, West Charlesshire, TX 76774",2023-03-18,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
179.0,Charles Jacobs,sydneylong@example.com,+1-546-460-7080,"5611 Walter Streets Suite 640, Strongmouth, SD 16421",2024-08-05,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
180.0,Thomas Perez,andersonchristina@example.net,590.251.6032x22,"0197 Watts Forges, Lake Scottberg, FM 46459",2024-05-23,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
181.0,,brandi10@example.org,690.703.1888x35,"007 Alyssa Trail Suite 194, Steventown, CO 84845",2022-11-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
182.0,Brittany Henry,jamesgray@example.com,(232)397-3399x5,"067 Heidi Street Apt. 226, Chenland, MO 39326",2022-12-18,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
183.0,Zachary Whitehead,xrivera@example.com,+1-652-461-0674,"PSC 0799, Box 1870, APO AP 09606",2024-06-14,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
184.0,,carterkevin@example.net,6529869318,"PSC 1396, Box 3853, APO AE 78950",2022-08-16,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
185.0,Kara Ward,williamferrell@example.org,+1-855-666-6451,"01731 King Union, Jamesborough, VT 19691",2022-04-30,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
186.0,Mrs. Desiree Oliver,cheyenne04@example.net,727.644.3684x84,"Unit 2968 Box 5501, DPO AP 88198",2024-05-17,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
187.0,Jessica Williams,pricechristopher@example.org,+1-924-299-6008,"2182 Krista Trail Suite 429, South Loritown, OH 94103",2022-04-07,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
188.0,Mr. Christopher Mason,charles09@example.org,,"5000 Yoder Gateway, Jeremyview, AR 42330",2023-09-28,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
189.0,Tyler Lawson,hbernard@example.org,264-505-3807x27,"8073 Alex Common Suite 225, Lake Tammy, CT 90169",2022-07-03,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
190.0,Kimberly Brown,jmitchell@example.org,+1-727-857-6167,"619 Sellers Curve, Rayberg, IA 11064",2022-04-28,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
191.0,Kara Cox,michelemitchell@example.com,,"6674 Sean Rue, East Catherinechester, AK 52516",2024-03-19,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
192.0,Amanda Pearson,isullivan@example.com,+1-832-228-2508,"1972 Rachel Greens, Port Christine, KS 70339",2022-06-17,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
193.0,Tiffany Brown,davidolson@example.org,001-549-379-679,,2024-07-13,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
194.0,,benjaminhernandez@example.com,+1-523-906-1234,"97887 Chelsey Expressway, New Ericshire, AR 69657",2022-01-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
195.0,Kevin Hill,davisterri@example.org,(480)497-0503x3,"6048 Paul Field, Johnnybury, VA 07469",2023-01-07,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
196.0,John Walton,walterchan@example.net,(291)879-3689x5,"00320 Michael Crescent, Hardychester, VA 43123",2022-08-13,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
197.0,Andrew White,philipmendoza@example.net,001-748-333-128,"358 Cameron View Apt. 299, South Gabrielle, GA 61484",2022-05-31,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
,Christine Price,michael65@example.net,(657)259-9059,"9773 Gregory Run, South Williamburgh, NY 99937",2023-11-10,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
199.0,,julie98@example.com,+1-271-618-3910,"575 Washington Spring, New Robert, CO 20586",2023-09-06,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
200.0,Jose Cole,williamsemily@example.org,+1-568-281-2573,"90834 Andrea Loaf, Lauraport, TX 50924",2022-05-10,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
201.0,Tasha Bailey,mckaykayla@example.org,745-805-3209,"66428 Matthew Brooks, Kevinton, FL 06439",2024-06-03,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
202.0,Jennifer Perez,ubrown@example.net,+1-455-898-4690,"478 Rebecca Stravenue Suite 985, East Jamesport, GU 12053",2023-09-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
203.0,Melanie Butler,stacyfreeman@example.net,839-858-5775x62,,2023-11-12,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
204.0,,vcarlson@example.org,+1-651-791-3924,"016 Smith Islands Apt. 954, Aaronland, AR 10823",2022-06-11,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
205.0,Jason Gould,kingsteven@example.net,+1-412-215-2155,"9275 Edward Row Suite 945, Erinshire, NV 13734",2022-03-18,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
206.0,Erica Hernandez,stephaniechoi@example.net,573.438.7905x01,"129 Parker Dam, East Diana, FL 01130",2023-01-20,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
207.0,Richard Taylor,joegarcia@example.org,001-838-362-669,"589 Howard Gardens, South Carly, NH 49966",2024-10-23,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
208.0,Jennifer Gonzalez,wmann@example.org,655.799.7664x05,"59523 Roberts Square Suite 976, East Brianville, MT 02596",2024-05-04,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
209.0,Ronnie Morgan,umendoza@example.net,001-992-689-505,"8443 Conner Union Suite 772, Kellystad, NM 85205",2023-12-24,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
210.0,Paul Perry,towen@example.net,+1-242-557-9633,"09570 Alyssa Lights Apt. 518, Garciaborough, WA 65168",2024-08-13,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
211.0,Lori Dixon,james58@example.org,+1-442-487-8408,"39188 Angela Shoals, Fitzgeraldborough, SD 05951",2022-04-03,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
212.0,Jennifer Gibson,fhall@example.org,(600)407-2702x0,"767 Willie Plaza, Audreyfort, NH 54971",2022-08-22,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
213.0,Cynthia Jackson,jessicasparks@example.com,715.351.0414,"855 Andrew Falls Apt. 893, Oliverchester, NC 03131",2022-05-02,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
214.0,Kyle Riley,petersdavid@example.org,(316)242-2201x9,"834 Timothy Divide, West Kyle, CO 34293",2022-04-16,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
215.0,Kevin Campbell,jeremy28@example.com,001-333-920-631,"243 Navarro Ferry Apt. 396, West Joy, OH 46547",2023-07-28,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
216.0,Stephen James,jack04@example.com,,"18927 Christina Parkway Suite 881, Stephenshire, PR 63274",2022-09-14,,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
217.0,Kevin Benson,adampatel@example.org,001-295-968-550,"6258 Brett Track, East Walter, NC 62552",2023-05-04,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
218.0,Crystal Reed,billyaguilar@example.net,001-623-413-233,"3053 Soto Via, Lake Krystal, WA 58503",2023-04-25,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
219.0,Julie Keller,garciagabriel@example.net,+1-338-905-0058,"596 Smith Inlet, Andrewbury, VI 45754",2022-07-31,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
220.0,Laura Walker,joelgonzales@example.net,+1-215-420-0827,"564 Wong Mountains, Port James, DE 85469",2024-08-20,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
221.0,William Hansen,robertsthomas@example.org,(495)811-8002x3,"9134 Bennett Manors Apt. 965, Lake Pamelaland, VI 63269",2023-01-30,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
222.0,Dr. Olivia Burch,cfuller@example.com,,"2760 Hahn Field Suite 036, Johnborough, IN 12682",2022-10-23,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
223.0,Angela Hale,ronald25@example.net,(316)900-0815x5,"86096 Maxwell Wells, Lake Jessicaton, DC 17211",2024-05-06,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
224.0,Matthew Burns,smithkristine@example.org,344-325-1585x78,"7156 Taylor Islands, Lake Kimberlymouth, PR 02792",2023-10-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
225.0,Brittney Hughes,gabriellecollins@example.com,+1-906-200-9530,"729 Cox Parks Apt. 651, North Robertmouth, KY 20364",2024-02-28,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
226.0,Julie Clarke,dperry@example.com,3229536342,"830 Shawn Center Apt. 903, Chaneyfurt, OK 16545",2023-09-11,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
227.0,Tammy Case,abigail94@example.com,9888147846,"27423 Mark Plains Apt. 673, Escobarmouth, GA 37998",2022-03-10,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
228.0,Mr. Lee Sanchez,dean78@example.com,706.898.2055x44,"9866 Dennis Parkway Apt. 741, East Karen, IA 81475",2022-12-24,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
229.0,Mitchell Phillips,clarkkevin@example.org,728-574-6091,"295 James Center, Christopherton, NV 01129",2022-09-01,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
230.0,Brandon Guzman,ronaldcharles@example.com,(499)306-7012x8,"9411 Noble Creek Suite 721, West Carolview, NC 06289",2022-10-05,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
231.0,Logan Wood,brandi99@example.net,+1-955-857-5199,"2870 Lori Road Suite 733, Griffithville, GU 95575",2022-08-25,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
232.0,Angela Burton,mlowe@example.org,+1-235-809-2727,"426 Lisa Junctions Suite 891, Port Brian, IA 41865",2022-05-11,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
,Theresa Sweeney,colemancory@example.com,594.581.7210x17,"61803 Thomas Terrace Suite 362, Richardsonhaven, ND 23169",,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
234.0,Aaron Miles,deborahsmith@example.com,001-811-976-334,"921 Shane Mills Suite 295, Bradleyfort, MD 78798",2024-07-11,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
235.0,Jennifer Thomas,john28@example.org,+1-958-662-2178,"USNS Anderson, FPO AA 62051",2022-04-24,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
236.0,Tyrone Stanton,lindafox@example.net,001-886-798-425,"1437 Duarte Pine, South Sandra, ME 87526",2023-12-29,,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
237.0,Melissa Coleman,rodney28@example.org,001-705-712-928,"1997 Diaz Mountain Apt. 951, Virginiaton, AS 71018",2023-11-08,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
238.0,Ann Moses,donnagreen@example.net,001-987-301-992,"Unit 7062 Box 5275, DPO AA 98503",2023-05-23,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
239.0,Herbert King,crystalthomas@example.org,(354)294-5693x5,"17636 Lewis Gardens Suite 735, South Krista, GU 16864",2024-02-08,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
240.0,Emily Lewis,marshlisa@example.net,763-657-8146x46,"9021 Anthony Glens Apt. 742, Thomasmouth, DC 31151",2022-08-13,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
241.0,William Guerrero,david67@example.org,291-814-6950,"942 Benjamin Vista Suite 054, Port Jonathantown, FM 97817",2022-09-06,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
242.0,Amy Thompson,hbrown@example.com,001-819-408-565,"94330 Angela Circle Suite 662, New Kendra, WV 69002",2024-09-15,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
243.0,Lori Kelly,chelsea27@example.net,630.551.7088,"6620 Smith Avenue, North Yvonnefurt, MI 53487",2022-07-12,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
244.0,Beth Collins,ybrady@example.com,444-716-2544,"PSC 6233, Box 8902, APO AP 19008",2023-08-31,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
245.0,Jeffrey Wilson,thomastaylor@example.net,648.557.3087,"55116 Brittany Well Apt. 599, Laurenhaven, WY 33773",2024-08-10,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
246.0,Terrence Harper,xhernandez@example.net,558-665-9842x87,"387 Gary Rue Suite 122, Michaelton, OH 29494",2022-12-11,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
247.0,Amy Smith,smithjennifer@example.org,777.841.1534x76,"1799 Tina Trail, Port Susanside, AL 19476",2022-06-09,,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
,Craig Thomas,jamesdavis@example.com,+1-661-274-3800,"36398 Allen Square Apt. 795, Foleyport, MT 60969",2022-02-07,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
249.0,Ana Dunn DDS,qerickson@example.com,(933)535-4005,"Unit 1097 Box 8073, DPO AE 68139",2023-06-18,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
250.0,Nicholas Haynes,tiffany74@example.net,9024030085,"43431 Cannon Village Apt. 237, Brownshire, IL 21534",2023-05-31,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
251.0,Tina Pearson,john24@example.com,946-444-6779x11,"90509 Davis Isle, Coltonview, HI 60568",2022-04-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
252.0,Brittany Gentry,sarah98@example.org,264-815-9126x62,"619 David Stravenue, Port Caitlin, DE 20546",2022-08-13,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
253.0,Leonard Wood,chelsea89@example.com,(720)457-4542,"848 Fowler Shoal, South Elizabethburgh, WV 47771",2023-02-12,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
254.0,Sean Simmons,slee@example.net,(988)782-8513x8,"Unit 6767 Box 1297, DPO AP 47274",2022-11-14,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
255.0,Kevin Baker,jesseholt@example.org,001-302-908-514,"305 Hinton Spur Apt. 456, Dorseymouth, ME 98876",2024-02-12,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
256.0,Joe Calhoun,rwilliams@example.net,001-981-911-125,"200 Chung Orchard Suite 897, Port Amyberg, MP 75425",2024-09-12,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
257.0,Brandon Brown,acostapatricia@example.com,702-247-5100,"607 Amy Mission Suite 297, Andreaside, IN 92391",2024-07-17,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
258.0,Keith Harrell,obuckley@example.net,+1-847-545-4336,"905 Hall Loaf Apt. 623, Andreafurt, UT 75518",2022-05-07,,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
259.0,Pamela David,loritapia@example.net,+1-642-944-3759,"2831 Stephanie Key, Haneyville, NM 75434",2024-10-11,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
260.0,Emily Kennedy,lorrainerobinson@example.net,478.363.4063x35,"17207 Kathryn Mission, Port Janice, AZ 81558",2022-11-23,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
261.0,Thomas Clark,qwilcox@example.org,(883)539-4723x3,"07107 Elizabeth Views Apt. 861, Summerstad, ID 86344",2022-03-07,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
262.0,Jeffrey Snyder,larryjenkins@example.org,(388)669-4643,"USNV Vaughn, FPO AP 38925",2024-10-11,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
263.0,Elizabeth James,,267.929.2817x11,"617 Jonathan Center Suite 701, North Jesus, GA 48456",2022-08-08,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
264.0,Richard Williams,eholland@example.com,3583236040,"91150 David Inlet, South Jim, RI 91602",2022-03-09,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
265.0,Stephanie Hardin,megansmith@example.net,464.721.4778x34,"577 Nelson Club Apt. 907, New John, AR 26163",2024-09-16,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
266.0,Peter Green,vincentwolf@example.com,575-887-9965,"49960 Christine Roads Suite 889, Castrofort, UT 49374",2024-09-30,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
267.0,Melissa Williams,abigailgibson@example.com,5834048393,"112 Rodriguez Junction Suite 613, Carrhaven, NV 77768",2023-11-01,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
268.0,Patricia Bradley,danielmartinez@example.net,979-989-2885,"97355 Julia Summit Suite 284, Mariaburgh, WV 82780",2024-08-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
269.0,Natasha Nelson,jeffrey20@example.org,657.919.3233,"250 Mitchell Prairie Apt. 661, Rodneystad, MA 89790",2023-07-15,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
270.0,Chad Gibson,wmann@example.org,(752)504-0846x9,"Unit 7812 Box 4791, DPO AA 76833",2022-01-20,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
271.0,Ryan Maldonado PhD,abigailpadilla@example.net,(869)431-0679,"7860 Sharon Cape Suite 935, Roberthaven, KY 47090",2022-11-28,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
272.0,Jason Johnson,brenda82@example.org,928-201-2137,"095 Horn Summit Suite 137, Fergusonside, MO 54211",2024-05-18,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
273.0,Margaret Huynh,monteselizabeth@example.net,765.966.2762x12,"863 Olson Bridge Suite 448, Hendersonstad, PA 65640",2023-04-08,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
274.0,Rebecca Montoya,glenda92@example.net,590-249-2423x44,"28882 Smith Crest, Jamestown, IA 84803",2023-08-18,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
275.0,Rachel Evans,amyhale@example.com,+1-762-995-2206,"392 Mendoza Center Apt. 182, Sabrinashire, ID 45505",2022-08-22,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
276.0,Cheryl Munoz,,800.229.2660,"83538 Geoffrey Center, Daniellebury, LA 40429",2023-03-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
277.0,Rebecca Reilly,jamesdavis@example.net,989-924-7382,"382 John Hills, Blairfurt, PR 49957",2022-04-15,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
278.0,Calvin Richardson,krandall@example.com,+1-633-440-0208,"6685 Nicholas Throughway, New Teresashire, VT 12913",2022-04-27,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
279.0,Jennifer Knight,zking@example.org,313-722-3344x19,"USNV Martinez, FPO AP 10899",,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
280.0,Richard Dominguez,ghays@example.org,001-971-338-846,"55527 Garcia Court, South Joshua, CO 30500",2022-02-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
281.0,Jack Martinez,larsonjames@example.net,687.956.5486,"8829 Joshua Loop Suite 318, Moorestad, TX 76300",2023-11-22,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
,Kevin Craig,gregorysmith@example.com,+1-778-911-8607,"79910 Alexander Mountains, West Samuel, MN 15467",2024-01-03,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
283.0,Melinda Arnold,russell33@example.org,823-694-5550,"363 Scott Wall, Serranostad, AK 50102",2023-03-16,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
284.0,David Larson,,843-755-1581x43,"09472 Daniel Roads Suite 696, Kathrynville, AS 54797",2024-10-22,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
285.0,Amy Franco DVM,ghansen@example.org,961.577.8317x20,"Unit 8464 Box 5803, DPO AP 50540",2022-09-02,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
286.0,,,(365)500-6170x9,"6503 Brandon Hills Suite 424, East Johnville, SC 84794",2024-08-24,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
287.0,Margaret Martinez,pamela07@example.org,(904)494-0302,"9102 Walker Prairie, Port Shawnstad, CO 01027",2023-01-16,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
288.0,,clarktravis@example.org,497-305-3263x44,"84753 Travis Knolls, New Charlesburgh, UT 93490",2023-05-20,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
289.0,Kristen Gamble,mhunt@example.org,,"1917 White Stream, Port James, TN 46256",2022-08-18,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
